6wmr5wgsjXuXPEXHMuOiZG_m9zEyoYATFwanzmiqRhRq9VXaCO,68
w8ZP8M_aGKPF5JuTXQxQrt6EFFEOKxYfscf9jrFpomvn_zT93g1vlWSmMoQhKEcrNn9dMYBGi8xPYGiPq104igG,48
4B1Jjzc6jjRHJbZEfDiL5TuQ1V86OYh496onG6JK2w316vHlFPECT65a,78
pwpqgdADeyvoPRzkT2P_NOFAZOAJxncNjGxpnYOXU9e0OkuQtDIbRGWXGWCqWT4pFXXTffL6tpD4,63
CS8UvSbdHSPNK59fMWp9nF14Eag7iAak_nhUqQ1SizlHJSYStLhllVEpqw2oaKdQMgHtIgW5ytN54oT8I7ZFrt,34
PDVJOvz1DcD6hf37vn3cThMQ0Jb71RP22uAB0Dkyv4UlJYCO1gg78PeY3wK,85
UEaMPLC7VZgDjjiN0bbxhgnuH2WegAUipBenJBWe89xgHANIif9OVDEcDaJwitSTPHMK41n,32
OXZ7SVfGNMYUVaC2LX18a42czJA12O56uaSWWleIOb2FHCfUtNc8VDLohIBe5T8SwPeGt5Qw119Y,42
atdpvpUvLTdW31FyQTagf6TyI,40
ebjsdH8S1tLFQxYjOW27q8h1JyEPqH0UvefggiMGlvdoTRa1Tq60gAz0N,94
ic1wOLLfRHkHCjN_UH3HNuk1tufaCsWO9xyy0em2B3ghwfqeUDGf3WZ2YXJcXZFYA2O3ThrIC9mVg8Tl0fCShO,74
p5RzUT2jOXB2grr23ik4IgAWa946fAHlXb3rZ2Ruk1FrWHp,9
c4Mk1G1ty0fGXEPHScTqNZCu4NJn_CVG0OPBp5BALPYqmyN2VeB_nqytz10w_7w9SvEGXf_S6TVY6QdUXvjdU2I,75
6mW37VWWuDbSe,66
JwFSn8kzFLjIRM5TrPI3AapErrT,94
aAoYSNFcd43s4XTMBdoGycO7WRxLL0I3tFFfPIpnmEn1sSzzREHwbvWgxachm3H4IbpVpZ8SH9Q__52KBhLbHmE8yDDkXlY5eK,50
IGPmonRS6mYAB7HUNA4JEVG_z9gjbKEDD2LxBvxGdTQfywhnOc7VqqsugcjXZ3z78pPt8OJzq1h8CXuD,44
