QblL1FPezIS2ujJObHzFmLxM0qKREWwvS59i3ZFUT9Kb5W9w47JKWvkb570nDF,39
xn_ETUvZXMlRGcgajJnd6lgJBfMqPu0iqrVFIMCX2UQFHcLe2SvwOPinyEqF,17
OYQzRDxd1iOFe6xSnKhwrDopurIakN0IKJzAHUi5Ig7KwcVcIh89MoNs4V_OLzA83iw6c93kbwrlw8sUV55ckbn,83
CdnJfvgmpkGIDcBZFUCvs1nEoTwYc8adut30SH05RuchejXzJ5aRuu,102
C2vuHpKocVYcUfXn16Tjf2HXy,54
nROKd2NwkPCMrMufnC2rVek,45
RmKAmw0P4QPylOAX6qdLH,48
xqrL1IXsT7MTYGdD3fJQqvp_MwCL7DjMm1EixChvBJxoDvPep1Z,100
qAy3VsuNZjKAyWhTTHz51umxXSgdnYSkQGQqWPZUtXsQ9dtXYUNydv2Ea_GQPdo7u1f4rztjXEuJEb86pmwvnzPi39FHjRv,44
RMuiYHk_n_17V9nQIzzeaRJRJKR4u2QNIKxPPSnRvg_6iU47jRRZhRxGefrsImLxpI_Tg745,31
WuHJVinJ30g05hHIxNNdAOhlc9_HQ1MtlrakpxUgwjCxWErRNMG4YgPhddhN0AwaY8mss9LUTGHk_9fjwxwjJPWend2CxO4,82
t8zuEUBBCT0LYRMcbW0XlOz_ts328zVleWTnQfOVbu8HqP5GMhpqB7aWjc,31
_w8DwKYGYfG9rRL6UCwvWMhcKMns5oV5XdJX4,102
Ek2lxeg0glWGryTabXD7_61QJQjayJ3I7,78
YOnn72gI9Ay2vtM3LVMI,100
gjaeVro8WhZHliwCtQ_cha_zDV2ZibTc617PXQd23_DppHrArlvjVWAolfvPzbygt7Rfop5wOIePN6n,27
GPY74ooOQXXqB2vQ_uy9_T3TCUI20gXa8g4g7GbbxLUEJWz3I4siQZViJkHe5_7ctcPvBrnTO1fuXknNzlBQghG5FHazIInmzoK,61
O8vuWeGLuXttAxF1OBpHJDWyYn1CZGTNn7J6MmxXopCioT5oVFLJcWAS7gp6PaUnmWvU48cFO7XiVlhtXZY3b5Eb,68
gXN9Cvi2zmAbG5UWQMLa7RW3Yvi,65
f_CanKqLWuFFd3CT8IO7Qe7zSHaXzeYOjQAQc81MMZdEjcbMO_,51
3PPW4zFzpolMdrFxD9d3goGOCgohwT9fGz2M,21
n9PZlls1VxmylrV9cmw0Mfd9UaYdrgK1w093eaZH7DNNc,17
_VOV9JZ0Tlmn4G__ucGAcHbyOsbsc5owo5NYJQpaylgVCKtyvpC6k8STRu3,95
qMEfqZcIJrRKZ10NBSnODKIkYUBYkZ_DfE0jQuw5Sv27r1mMLBjiNaZ40PRCX_OVYZ0Gjt33RaDZId1uQ0,70
ExCM63mRRcTh,6
q8mNnqAN2jU,41
QqwfTq_SQP97iLRzPAXZPBWHqVVWKgXXB8mdkVM0EvTXe44JM1TUHblyENcpU0dAy0yGGjFyc2JZS7vhjDg4TTKTcFOfsceig5,17
KMDTovhpaf9PIoct2KyJ0,18
ptq1_0NRphu92HNxrAUy9ur3aMA0_D93jZOnxpJkONvFrkhaCdo,41
tIFZMQNUpau_oWajypcQ2GtNk_bUdCcV4C4EWEc91uPmrZHrPqQ,25
SYTV9LjXejAhBFFkuIDvmceNubjWnmhVJyEJXkYBn9CdU4l_EB,97
hzRqtlDgPWBNY_y5Zfvg82_6LYm2pXwyQS7vi2d0st,42
UPYhUMp3mkyO2WsbyGwoiHmCMymTHBFwkUTiAHK5bb_lcKD,77
G2B__C6ldJpu_ibaIkQKB33kjGWFrsOFABBJGrzZU7YZ9se,12
QGPVjSBYy8FyrCi0ZAtOyBgLQ94SrXAkhLhddwL5tHHcZn1FzGJRQOOGANtnkSJh,76
e0Md7tySCenwzfleTB2OHQTdFGjs,92
iSrs8tcIh8osGEwh2SHWpXtH8tOt966XVm,58
W75glUmGT5,99
q891sB66VWvm4qgfcfzyWJAIQB4ecyeszmhDACLIZusKimdkD4hKLd8,60
88Az693AiAP120iOVT8wMAhuebNK_9a5nuVunYeJ5OrxVK6s,100
YYfE5xAsdyIvFL2u0bOETJG3tSh_cdraSvQuHy8MsZItiYzj4Qxkp2OFqQHzGiZqJnXbSLJbslZQlGublfPcDG6lZOFlW91,79
g4ITdEdxIrvfFBgg3btOCSIx8LGCFWw28xcIheehAQoPP9ZRcqdFxiBeajYRCJGGbPLjRe9TOVzVm_RigRj3eIPHVXZ_S4U5Y,93
CC_40bMd941,44
sIyB8KhzYDypHfzwHHMGc2ENqi6mvAHUwxBDzHNJUhyEEtz4OxFK5kVkNfgOU41FznzrenLN8RzX_0USRuYAHiwdhn,90
PnN2IykLsVAjp94kLSliBtfaAU9j3_LxSY4TlKA40PBV3Nga6qmtJvL_DWF7duD8yDkM4FsyuAsg,86
MZESldBtNqMh91uh5GsqFogF1IKtY9KLBUXLZAM3If_,97
t9gBb1605QvEHAHZwv,3
JNms6yExXAEja4Wdw_R_6_m_0FJI4FdGC297EQRsoMhlXOU1JNw8V_XS7hoGq6Cj6KyZaFwyXzyVOit,45
bGxJNN45IfqmzoUyXvhasND_W2plqghUhtFY6h4nZD3aBcF8xCFs9460s4,74
ai7gcJXD0L_Qzdj_XkF6MYQZ3XHZjpxWE19c5I2QMKWfuUMNNTupbMuMtyeDqAzs2LqbbejC74Cf1JimVFpTaG7Xjv1QM,75
uWj6WfF4bhnsI1P9BigtvYm07WF_MtJ4,65
NrdzXJJrfkzrvOzFIkC9TtaV_mZcJSCdHWcXAay,108
60hcohWROkXdY0uanF5Dh1RljYDhlWE2afjaHyJKg9KWB0mHdlCprwECV5dfdO,4
uv,93
at2x3QsHHV5dJmWNX_PyfwTlhjTdzq6wTpL5vRftvwqTHg2sX,67
